WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, PASHR_HEADING, GYRO_HDT, PMV_HD_DIFF, PASHR_ROLL, PASHR_PITCH, PASHR_HEAVE, PASHR_ROLL_ACCURACY, PASHR_PITCH_ACCURACY, PASHR_HEADING_ACCURACY, PASHR_IMU_FLAG, SEAPATH_ROLL, SEAPATH_PITCH, SEAPATH_HEAVE, SEAPATH_GGA_FLAG, SEAPATH_HORIZ_QUAL, SEAPATH_HGT_QUAL, SEAPATH_HEAD_QUAL, SEAPATH_RP_QUAL, SEAPATH_HEADING
2024/09/16, 00:18:18.759, 72.383, -2.246, -0.37, 119.600, 120.480, -0.8800, -0.360, -0.940, -0.290, 0.020, 0.020, 0.012, 2, 1.14, -0.20, 0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 119.85
2024/09/16, 00:18:28.759, 72.383, -2.246, -0.34, 119.280, 120.380, -1.1000, 1.060, 1.330, 0.700, 0.020, 0.020, 0.012, 2, 2.17, 1.09, -0.45, 2.00, 0.00, 0.00, 0.00, 0.00, 119.28
2024/09/16, 00:18:38.759, 72.383, -2.246, -0.44, 119.230, 120.030, -0.8000, 0.880, 1.200, 0.660, 0.020, 0.020, 0.012, 2, 0.97, 0.64, -0.61, 2.00, 0.00, 0.00, 0.00, 0.00, 118.97
2024/09/16, 00:18:48.759, 72.383, -2.246, -0.50, 118.420, 119.600, -1.1800, -0.020, 1.060, 1.050, 0.020, 0.020, 0.012, 1, -0.35, 0.21, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 118.74
2024/09/16, 00:18:58.759, 72.383, -2.246, -0.46, 117.950, 118.350, -0.4000, -2.540, -0.580, 0.740, 0.020, 0.020, 0.012, 2, -1.39, -2.43, 0.08, 2.00, 0.00, 0.00, 0.00, 0.00, 117.89
2024/09/16, 00:19:08.759, 72.383, -2.246, -0.40, 119.510, 121.010, -1.5000, -3.420, -0.320, 0.580, 0.020, 0.020, 0.012, 2, -3.43, 0.39, -0.13, 2.00, 0.00, 0.00, 0.00, 0.00, 120.21
2024/09/16, 00:19:18.759, 72.383, -2.246, -0.21, 119.830, 120.270, -0.4400, -1.830, 1.930, 0.530, 0.020, 0.020, 0.012, 2, -1.61, 2.66, -1.25, 2.00, 0.00, 0.00, 0.00, 0.00, 118.92
2024/09/16, 00:19:28.759, 72.383, -2.246, -0.01, 117.100, 117.960, -0.8600, -0.270, 2.920, 1.220, 0.020, 0.020, 0.012, 2, -3.07, 1.50, -0.89, 2.00, 0.00, 0.00, 0.00, 0.00, 116.80
2024/09/16, 00:19:38.759, 72.383, -2.246, 0.03, 118.230, 119.570, -1.3400, 0.350, 2.180, 0.650, 0.020, 0.020, 0.012, 2, -2.97, 2.47, -0.94, 2.00, 0.00, 0.00, 0.00, 0.00, 118.37
2024/09/16, 00:19:48.759, 72.383, -2.246, 0.02, 118.300, 119.200, -0.9000, 2.380, 1.070, 1.070, 0.020, 0.020, 0.012, 2, -0.07, 0.27, -1.16, 2.00, 0.00, 0.00, 0.00, 0.00, 118.14
2024/09/16, 00:19:58.759, 72.383, -2.246, -0.04, 118.680, 119.470, -0.7900, 0.070, 0.510, 0.800, 0.020, 0.020, 0.012, 2, -2.55, -0.75, 0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 118.64
2024/09/16, 00:20:08.759, 72.383, -2.246, -0.27, 119.570, 120.630, -1.0600, -1.440, -0.110, -0.630, 0.020, 0.020, 0.012, 2, -2.49, -0.22, 0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 119.60
2024/09/16, 00:20:18.759, 72.383, -2.246, -0.34, 120.230, 120.950, -0.7200, 4.200, 2.050, -0.700, 0.020, 0.020, 0.012, 2, 3.91, 4.75, -0.64, 2.00, 0.00, 0.00, 0.00, 0.00, 119.68
2024/09/16, 00:20:28.759, 72.383, -2.246, -0.30, 124.240, 125.030, -0.7900, 7.770, 3.560, -0.130, 0.020, 0.020, 0.012, 2, 5.71, 2.36, 0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 123.99
2024/09/16, 00:20:38.760, 72.383, -2.246, -0.21, 124.220, 125.290, -1.0700, 10.980, 0.510, -0.790, 0.020, 0.020, 0.012, 2, 9.15, 4.51, -0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 123.74
2024/09/16, 00:20:48.760, 72.383, -2.246, -0.13, 123.520, 124.670, -1.1500, 9.040, 1.880, -0.280, 0.020, 0.020, 0.012, 2, 7.86, 1.49, 0.21, 2.00, 0.00, 0.00, 0.00, 0.00, 122.99
2024/09/16, 00:20:58.760, 72.383, -2.246, -0.12, 121.920, 122.590, -0.6700, 7.180, 1.810, 0.600, 0.020, 0.020, 0.012, 2, 6.11, 0.23, 0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 121.56
2024/09/16, 00:21:08.760, 72.383, -2.246, -0.41, 121.970, 123.150, -1.1800, 4.290, 0.720, 0.140, 0.020, 0.020, 0.012, 2, 4.33, 1.46, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 121.79
2024/09/16, 00:21:18.760, 72.383, -2.246, -0.39, 119.320, 120.170, -0.8500, 3.670, 0.540, 0.030, 0.020, 0.020, 0.012, 2, 4.77, 0.18, 0.03, 2.00, 0.00, 0.00, 0.00, 0.00, 118.68
2024/09/16, 00:21:28.760, 72.383, -2.246, -0.20, 115.260, 116.040, -0.7800, 1.190, 2.670, 1.060, 0.020, 0.020, 0.012, 2, 0.34, 1.45, -0.63, 2.00, 0.00, 0.00, 0.00, 0.00, 115.02
2024/09/16, 00:21:38.760, 72.383, -2.246, -0.20, 114.580, 116.140, -1.5600, -1.700, -2.140, -0.090, 0.020, 0.020, 0.012, 2, -0.66, -1.90, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 115.08
2024/09/16, 00:21:48.760, 72.383, -2.246, -0.22, 118.940, 120.730, -1.7900, -1.550, 0.850, -0.240, 0.020, 0.020, 0.012, 2, -0.64, 0.65, 0.54, 2.00, 0.00, 0.00, 0.00, 0.00, 119.61
2024/09/16, 00:21:58.760, 72.383, -2.246, -0.23, 119.890, 120.750, -0.8600, 0.800, -0.460, -0.280, 0.020, 0.020, 0.012, 2, 1.52, 0.76, -0.10, 2.00, 0.00, 0.00, 0.00, 0.00, 119.41
2024/09/16, 00:22:08.760, 72.383, -2.246, -0.35, 117.060, 117.850, -0.7900, 1.480, 1.600, 0.630, 0.020, 0.020, 0.012, 2, 0.46, 0.85, -0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 116.83
2024/09/16, 00:22:18.760, 72.383, -2.246, -0.39, 117.240, 118.040, -0.8000, -0.510, -1.460, -0.550, 0.020, 0.020, 0.012, 2, 0.08, -1.75, 0.93, 2.00, 0.00, 0.00, 0.00, 0.00, 117.20
2024/09/16, 00:22:28.760, 72.383, -2.246, -0.36, 118.740, 119.930, -1.1900, -0.270, 1.840, 0.950, 0.020, 0.020, 0.012, 2, -0.17, 0.33, -0.22, 2.00, 0.00, 0.00, 0.00, 0.00, 119.20
2024/09/16, 00:22:38.760, 72.383, -2.246, -0.41, 120.700, 122.070, -1.3700, -1.610, -2.360, -0.320, 0.020, 0.020, 0.012, 2, -0.58, -1.37, 0.22, 2.00, 0.00, 0.00, 0.00, 0.00, 120.86
2024/09/16, 00:22:48.760, 72.383, -2.246, -0.42, 123.330, 124.030, -0.7000, -1.080, 0.300, 0.850, 0.020, 0.020, 0.012, 2, -0.89, -1.71, 0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 123.47
2024/09/16, 00:22:58.760, 72.383, -2.246, -0.22, 126.200, 126.980, -0.7800, -1.030, -1.220, -0.630, 0.020, 0.020, 0.012, 2, -1.19, 0.56, 0.15, 2.00, 0.00, 0.00, 0.00, 0.00, 125.73
2024/09/16, 00:23:08.760, 72.383, -2.246, -0.05, 124.220, 125.590, -1.3700, 2.420, 1.050, -0.070, 0.020, 0.020, 0.012, 2, 1.18, 2.67, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 124.06
2024/09/16, 00:23:18.760, 72.383, -2.246, -0.09, 127.440, 129.090, -1.6500, 2.880, 1.210, -0.770, 0.020, 0.020, 0.012, 2, 3.25, 1.13, 1.04, 2.00, 0.00, 0.00, 0.00, 0.00, 127.58
2024/09/16, 00:23:28.761, 72.383, -2.246, -0.23, 130.650, 132.500, -1.8500, 5.470, -0.910, -1.010, 0.020, 0.020, 0.012, 2, 6.54, 0.38, 0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 131.03
2024/09/16, 00:23:38.761, 72.383, -2.246, -0.18, 133.430, 135.180, -1.7500, 3.340, -1.020, -2.070, 0.020, 0.020, 0.012, 2, 4.97, 2.02, 1.25, 2.00, 0.00, 0.00, 0.00, 0.00, 133.68
2024/09/16, 00:23:48.761, 72.383, -2.246, -0.13, 133.810, 135.220, -1.4100, 4.270, 1.570, -0.420, 0.020, 0.020, 0.012, 2, 5.96, 2.09, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 133.76
2024/09/16, 00:23:58.761, 72.383, -2.246, -0.27, 136.000, 137.760, -1.7600, 3.330, 2.050, 0.020, 0.021, 0.021, 0.012, 2, 4.38, 1.83, 0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 136.01
2024/09/16, 00:24:08.761, 72.383, -2.246, -0.53, 136.700, 138.380, -1.6800, 3.060, 1.680, 0.210, 0.021, 0.021, 0.012, 2, 3.31, 2.96, -0.51, 2.00, 0.00, 0.00, 0.00, 0.00, 136.66
2024/09/16, 00:24:18.761, 72.383, -2.246, -0.40, 136.200, 137.570, -1.3700, 2.790, 0.060, -0.740, 0.021, 0.021, 0.012, 2, 3.31, 0.07, 0.91, 2.00, 0.00, 0.00, 0.00, 0.00, 136.01
2024/09/16, 00:24:28.761, 72.383, -2.246, -0.08, 136.020, 137.850, -1.8300, 0.860, -1.220, -0.880, 0.021, 0.021, 0.012, 2, 1.80, -0.32, 0.69, 2.00, 0.00, 0.00, 0.00, 0.00, 136.21
2024/09/16, 00:24:38.761, 72.383, -2.246, -0.14, 138.110, 139.670, -1.5600, -2.470, -1.140, -0.600, 0.021, 0.021, 0.012, 2, -0.50, -0.75, 0.68, 2.00, 0.00, 0.00, 0.00, 0.00, 138.33
2024/09/16, 00:24:48.761, 72.383, -2.246, -0.39, 138.440, 139.670, -1.2300, -2.500, 0.730, 0.460, 0.021, 0.021, 0.012, 2, -1.55, -0.31, -0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 138.52
2024/09/16, 00:24:58.761, 72.383, -2.246, -0.60, 136.810, 137.350, -0.5400, -2.940, 2.200, 1.480, 0.021, 0.021, 0.012, 2, -2.99, 1.00, -1.11, 2.00, 0.00, 0.00, 0.00, 0.00, 136.47
2024/09/16, 00:25:08.761, 72.383, -2.246, -0.62, 136.780, 137.160, -0.3800, -1.810, -1.130, 0.470, 0.021, 0.021, 0.012, 2, -2.21, -2.45, -0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 136.28
2024/09/16, 00:25:18.761, 72.383, -2.246, -0.45, 137.640, 138.700, -1.0600, -0.300, 0.720, 0.290, 0.021, 0.021, 0.012, 2, -3.21, -0.44, 0.20, 2.00, 0.00, 0.00, 0.00, 0.00, 137.68
2024/09/16, 00:25:28.761, 72.383, -2.246, -0.49, 138.320, 139.120, -0.8000, 0.950, -0.350, -0.360, 0.021, 0.021, 0.012, 2, -2.27, 1.18, -0.19, 2.00, 0.00, 0.00, 0.00, 0.00, 138.05
2024/09/16, 00:25:38.761, 72.383, -2.246, -0.35, 138.520, 139.870, -1.3500, 0.950, 0.690, 0.160, 0.021, 0.021, 0.012, 2, -2.47, 0.44, -0.11, 2.00, 0.00, 0.00, 0.00, 0.00, 138.88
2024/09/16, 00:25:48.761, 72.383, -2.246, -0.15, 138.730, 140.290, -1.5600, 1.160, 0.650, 0.520, 0.021, 0.021, 0.012, 2, -1.33, -0.10, -0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 139.06
2024/09/16, 00:25:58.761, 72.383, -2.246, -0.27, 138.810, 140.580, -1.7700, 1.390, -0.340, 0.330, 0.021, 0.021, 0.012, 2, -0.33, -0.98, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 139.24
2024/09/16, 00:26:08.761, 72.383, -2.246, -0.46, 140.180, 141.660, -1.4800, -0.150, -1.360, 0.190, 0.021, 0.021, 0.012, 2, -0.94, -3.08, 0.87, 2.00, 0.00, 0.00, 0.00, 0.00, 140.78
2024/09/16, 00:26:18.762, 72.383, -2.246, -0.52, 142.580, 143.630, -1.0500, -0.120, -1.240, -0.250, 0.021, 0.021, 0.012, 2, 0.18, -0.44, 0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 142.43
2024/09/16, 00:26:28.762, 72.383, -2.246, -0.23, 141.570, 142.480, -0.9100, 0.850, 1.830, 0.800, 0.021, 0.021, 0.012, 2, 0.21, 0.90, -0.30, 2.00, 0.00, 0.00, 0.00, 0.00, 141.20
2024/09/16, 00:26:38.762, 72.383, -2.246, -0.04, 141.570, 143.390, -1.8200, -0.040, 0.280, 0.320, 0.021, 0.021, 0.012, 2, -1.10, 1.07, -0.47, 2.00, 0.00, 0.00, 0.00, 0.00, 141.73
2024/09/16, 00:26:48.762, 72.383, -2.246, 0.00, 143.220, 144.560, -1.3400, 1.380, 1.660, 0.280, 0.021, 0.021, 0.012, 2, 1.16, 1.67, -0.33, 2.00, 0.00, 0.00, 0.00, 0.00, 143.01
2024/09/16, 00:26:58.762, 72.383, -2.246, -0.15, 143.810, 145.390, -1.5800, 2.050, 1.960, 0.280, 0.021, 0.021, 0.012, 2, 0.66, 2.27, -0.36, 2.00, 0.00, 0.00, 0.00, 0.00, 144.06
2024/09/16, 00:27:08.762, 72.383, -2.246, -0.37, 144.590, 145.820, -1.2300, 1.270, 0.200, -0.430, 0.021, 0.021, 0.012, 2, 1.77, 0.26, 0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 144.28
2024/09/16, 00:27:18.762, 72.383, -2.246, -0.41, 143.930, 145.340, -1.4100, 3.610, 1.030, -0.090, 0.021, 0.021, 0.012, 2, 3.80, 2.55, -0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 143.67
2024/09/16, 00:27:28.762, 72.383, -2.246, -0.32, 143.550, 145.110, -1.5600, 3.400, 2.210, 0.730, 0.021, 0.021, 0.012, 2, 2.17, 1.90, -0.85, 2.00, 0.00, 0.00, 0.00, 0.00, 143.56
2024/09/16, 00:27:38.762, 72.383, -2.246, -0.22, 142.910, 143.940, -1.0300, -0.270, 3.330, 2.060, 0.021, 0.021, 0.012, 2, -0.51, 1.08, -1.17, 2.00, 0.00, 0.00, 0.00, 0.00, 142.68
2024/09/16, 00:27:48.762, 72.383, -2.246, -0.10, 142.230, 143.910, -1.6800, -1.510, -0.340, 0.620, 0.021, 0.021, 0.012, 2, -2.23, -0.10, -0.27, 2.00, 0.00, 0.00, 0.00, 0.00, 142.63
2024/09/16, 00:27:58.762, 72.383, -2.246, -0.14, 143.130, 143.940, -0.8100, -3.460, 2.390, 1.850, 0.021, 0.021, 0.012, 2, -3.49, 0.97, -1.36, 2.00, 0.00, 0.00, 0.00, 0.00, 143.03
2024/09/16, 00:28:08.762, 72.383, -2.246, -0.28, 143.380, 144.400, -1.0200, -2.780, 3.070, 2.130, 0.021, 0.021, 0.012, 2, -3.78, 1.93, -1.92, 2.00, 0.00, 0.00, 0.00, 0.00, 143.44
2024/09/16, 00:28:18.762, 72.383, -2.246, -0.28, 143.770, 144.380, -0.6100, -1.860, 2.950, 1.680, 0.021, 0.021, 0.012, 2, -2.58, 0.66, -1.06, 2.00, 0.00, 0.00, 0.00, 0.00, 143.51
2024/09/16, 00:28:28.762, 72.383, -2.246, -0.17, 142.940, 143.920, -0.9800, 1.080, 1.170, 0.830, 0.021, 0.021, 0.012, 2, -0.75, 1.61, -0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 142.77
2024/09/16, 00:28:38.762, 72.383, -2.246, -0.24, 142.180, 143.940, -1.7600, 1.980, 2.400, 1.240, 0.021, 0.021, 0.012, 2, 1.37, 1.89, -1.05, 2.00, 0.00, 0.00, 0.00, 0.00, 142.18
2024/09/16, 00:28:48.762, 72.383, -2.246, -0.31, 142.930, 144.920, -1.9900, 1.060, -0.860, -0.600, 0.021, 0.021, 0.012, 2, 0.89, -0.79, 0.69, 2.00, 0.00, 0.00, 0.00, 0.00, 143.23
2024/09/16, 00:28:58.763, 72.383, -2.246, -0.24, 143.820, 145.590, -1.7700, 0.700, 1.750, 0.230, 0.021, 0.021, 0.012, 2, 1.90, 1.06, -0.08, 2.00, 0.00, 0.00, 0.00, 0.00, 143.89
2024/09/16, 00:29:08.763, 72.383, -2.246, -0.27, 143.950, 145.900, -1.9500, 1.150, 2.790, 0.820, 0.021, 0.021, 0.012, 2, 1.86, 3.12, -0.93, 2.00, 0.00, 0.00, 0.00, 0.00, 144.05
2024/09/16, 00:29:18.763, 72.383, -2.246, -0.36, 144.210, 145.480, -1.2700, 1.950, 3.120, 1.110, 0.021, 0.021, 0.012, 2, 2.28, 3.38, -1.66, 2.00, 0.00, 0.00, 0.00, 0.00, 143.64
2024/09/16, 00:29:28.763, 72.383, -2.246, -0.42, 143.790, 144.800, -1.0100, 3.290, 3.800, 1.490, 0.021, 0.021, 0.012, 2, 1.49, 1.55, -1.11, 2.00, 0.00, 0.00, 0.00, 0.00, 143.63
2024/09/16, 00:29:38.763, 72.383, -2.246, -0.39, 144.400, 146.120, -1.7200, 2.500, 2.000, 0.860, 0.021, 0.021, 0.012, 2, -0.10, 1.37, -0.72, 2.00, 0.00, 0.00, 0.00, 0.00, 144.94
2024/09/16, 00:29:48.763, 72.383, -2.246, -0.31, 145.560, 147.110, -1.5500, 0.560, -0.640, -0.490, 0.021, 0.021, 0.012, 2, -0.22, -0.50, 0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 145.65
2024/09/16, 00:29:58.763, 72.383, -2.246, -0.36, 146.230, 147.780, -1.5500, 0.970, 1.780, 0.520, 0.021, 0.021, 0.012, 2, 0.70, 1.37, -0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 146.26
2024/09/16, 00:30:08.763, 72.383, -2.246, -0.44, 147.840, 148.950, -1.1100, 1.190, 1.060, 0.160, 0.021, 0.021, 0.012, 2, 1.25, -0.38, 0.21, 2.00, 0.00, 0.00, 0.00, 0.00, 147.74
2024/09/16, 00:30:18.763, 72.383, -2.246, -0.50, 148.070, 149.810, -1.7400, 1.130, 1.070, -0.340, 0.021, 0.021, 0.012, 2, 0.76, 1.57, -0.28, 2.00, 0.00, 0.00, 0.00, 0.00, 148.08
2024/09/16, 00:30:28.763, 72.383, -2.246, -0.42, 146.670, 148.330, -1.6600, 1.410, 2.940, 0.860, 0.021, 0.021, 0.012, 2, 1.39, 3.13, -1.47, 2.00, 0.00, 0.00, 0.00, 0.00, 146.58
2024/09/16, 00:30:38.763, 72.383, -2.246, -0.41, 147.400, 149.280, -1.8800, 1.140, 3.470, 0.410, 0.021, 0.021, 0.012, 2, 0.63, 3.43, -0.98, 2.00, 0.00, 0.00, 0.00, 0.00, 147.58
2024/09/16, 00:30:48.763, 72.383, -2.246, -0.39, 150.110, 151.860, -1.7500, 0.510, 0.230, -0.710, 0.021, 0.021, 0.012, 2, 0.14, -0.13, 0.63, 2.00, 0.00, 0.00, 0.00, 0.00, 150.20
2024/09/16, 00:30:58.763, 72.383, -2.246, -0.33, 151.680, 152.920, -1.2400, 0.470, 0.670, -0.090, 0.021, 0.021, 0.012, 2, 0.28, 0.86, 0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 151.68
2024/09/16, 00:31:08.763, 72.383, -2.246, -0.19, 152.000, 153.390, -1.3900, -0.210, -0.160, -0.510, 0.021, 0.021, 0.012, 2, -0.82, 0.34, 0.73, 2.00, 0.00, 0.00, 0.00, 0.00, 152.26
2024/09/16, 00:31:18.763, 72.383, -2.246, -0.33, 152.050, 153.890, -1.8400, 0.150, -0.380, -0.600, 0.021, 0.021, 0.012, 2, -0.01, 2.43, -0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 152.58
2024/09/16, 00:31:28.763, 72.383, -2.246, -0.25, 154.200, 155.920, -1.7200, 0.200, 0.440, -0.180, 0.021, 0.021, 0.012, 2, 0.63, 1.23, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 154.16
2024/09/16, 00:31:38.763, 72.383, -2.246, -0.17, 156.290, 157.960, -1.6700, 0.020, 1.340, -0.080, 0.021, 0.021, 0.012, 2, -0.72, 1.59, 0.10, 2.00, 0.00, 0.00, 0.00, 0.00, 156.52
2024/09/16, 00:31:48.764, 72.383, -2.246, -0.32, 157.880, 158.790, -0.9100, 0.490, -2.230, -1.120, 0.021, 0.021, 0.012, 2, 0.15, -1.57, 1.09, 2.00, 0.00, 0.00, 0.00, 0.00, 157.79
2024/09/16, 00:31:58.764, 72.383, -2.246, -0.24, 157.350, 158.590, -1.2400, 0.930, -2.720, -1.120, 0.021, 0.021, 0.012, 2, 0.83, -2.17, 1.45, 2.00, 0.00, 0.00, 0.00, 0.00, 157.34
2024/09/16, 00:32:08.764, 72.383, -2.246, -0.25, 157.250, 159.460, -2.2100, 0.670, -1.510, -1.070, 0.021, 0.021, 0.012, 2, 0.80, 0.15, 0.82, 2.00, 0.00, 0.00, 0.00, 0.00, 157.63
2024/09/16, 00:32:18.764, 72.383, -2.246, -0.48, 158.920, 160.860, -1.9400, 0.190, 0.670, 0.310, 0.021, 0.021, 0.012, 2, 0.98, 0.57, -0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 158.96
2024/09/16, 00:32:28.764, 72.383, -2.246, -0.53, 158.540, 160.120, -1.5800, -0.230, 2.330, 1.100, 0.021, 0.021, 0.012, 2, 0.74, -0.03, -0.25, 2.00, 0.00, 0.00, 0.00, 0.00, 158.51
2024/09/16, 00:32:38.764, 72.383, -2.246, -0.44, 157.650, 158.900, -1.2500, 0.310, 0.980, 1.240, 0.021, 0.021, 0.012, 2, 0.99, 0.10, -0.67, 2.00, 0.00, 0.00, 0.00, 0.00, 157.50
2024/09/16, 00:32:48.764, 72.383, -2.246, -0.36, 158.110, 159.620, -1.5100, -1.190, -0.240, 0.240, 0.021, 0.021, 0.012, 2, -0.90, -0.66, 0.17, 2.00, 0.00, 0.00, 0.00, 0.00, 158.36
2024/09/16, 00:32:58.764, 72.383, -2.246, -0.46, 158.210, 159.780, -1.5700, -0.260, 0.800, 0.170, 0.021, 0.021, 0.012, 2, 0.47, 1.54, -0.25, 2.00, 0.00, 0.00, 0.00, 0.00, 158.19
2024/09/16, 00:33:08.764, 72.383, -2.246, -0.43, 158.330, 159.900, -1.5700, 0.270, -3.120, -0.920, 0.021, 0.021, 0.012, 2, 0.71, -3.18, 1.08, 2.00, 0.00, 0.00, 0.00, 0.00, 158.29
2024/09/16, 00:33:18.764, 72.383, -2.246, -0.41, 158.290, 159.590, -1.3000, 1.760, 0.040, -0.600, 0.021, 0.021, 0.012, 2, 1.58, 0.23, 0.67, 2.00, 0.00, 0.00, 0.00, 0.00, 158.18
2024/09/16, 00:33:28.764, 72.383, -2.246, -0.27, 158.880, 160.230, -1.3500, 1.370, -1.300, -0.640, 0.021, 0.021, 0.012, 2, 1.34, 0.18, 0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 158.72
2024/09/16, 00:33:38.764, 72.383, -2.246, -0.08, 158.110, 159.690, -1.5800, 1.640, -0.950, -1.120, 0.021, 0.021, 0.012, 2, 1.66, 0.59, 0.76, 2.00, 0.00, 0.00, 0.00, 0.00, 158.25
2024/09/16, 00:33:48.764, 72.383, -2.246, -0.13, 158.040, 160.100, -2.0600, 0.270, 1.640, 0.150, 0.021, 0.021, 0.012, 2, 0.71, 3.20, -0.75, 2.00, 0.00, 0.00, 0.00, 0.00, 158.38
2024/09/16, 00:33:58.764, 72.383, -2.246, -0.01, 158.400, 159.770, -1.3700, -0.690, 0.070, 0.310, 0.021, 0.021, 0.012, 2, 0.10, -1.06, 0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 158.35
2024/09/16, 00:34:08.764, 72.383, -2.246, -0.11, 158.010, 159.560, -1.5500, 0.720, 1.540, 0.710, 0.021, 0.021, 0.012, 2, 0.07, 1.88, -0.64, 2.00, 0.00, 0.00, 0.00, 0.00, 158.20
2024/09/16, 00:34:18.764, 72.383, -2.246, -0.46, 157.840, 159.710, -1.8700, 0.350, 0.760, 0.450, 0.021, 0.021, 0.012, 2, 0.36, 0.89, -0.67, 2.00, 0.00, 0.00, 0.00, 0.00, 157.96
2024/09/16, 00:34:28.765, 72.383, -2.246, -0.44, 158.690, 160.190, -1.5000, 0.410, 1.570, 0.260, 0.021, 0.021, 0.012, 2, 0.23, 0.68, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 158.70
2024/09/16, 00:34:38.765, 72.383, -2.246, -0.34, 158.810, 160.640, -1.8300, 0.770, 0.180, -0.140, 0.021, 0.021, 0.012, 2, 0.63, 0.47, 0.11, 2.00, 0.00, 0.00, 0.00, 0.00, 158.89
2024/09/16, 00:34:48.765, 72.383, -2.246, -0.40, 158.280, 159.170, -0.8900, 2.280, -0.950, -0.100, 0.020, 0.020, 0.012, 2, 1.90, -1.95, 0.72, 2.00, 0.00, 0.00, 0.00, 0.00, 157.92
2024/09/16, 00:34:58.765, 72.383, -2.246, -0.47, 157.890, 159.690, -1.8000, 0.980, -1.120, -0.630, 0.020, 0.020, 0.012, 2, 0.10, 1.06, 0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 157.91
2024/09/16, 00:35:08.765, 72.383, -2.246, -0.55, 157.220, 158.590, -1.3700, 0.940, 2.410, 0.870, 0.020, 0.020, 0.012, 2, 0.74, 2.65, -0.98, 2.00, 0.00, 0.00, 0.00, 0.00, 156.99
2024/09/16, 00:35:18.765, 72.383, -2.246, -0.58, 156.780, 158.340, -1.5600, 0.630, 2.070, 1.010, 0.020, 0.020, 0.012, 2, -0.25, 2.40, -1.18, 2.00, 0.00, 0.00, 0.00, 0.00, 156.74
2024/09/16, 00:35:28.765, 72.383, -2.246, -0.41, 156.820, 158.090, -1.2700, 0.200, 4.210, 1.580, 0.020, 0.020, 0.012, 2, -0.13, 3.35, -1.37, 2.00, 0.00, 0.00, 0.00, 0.00, 156.52
2024/09/16, 00:35:38.765, 72.383, -2.246, -0.27, 156.810, 158.080, -1.2700, 1.260, 0.550, 0.550, 0.020, 0.020, 0.012, 2, 0.52, -0.26, 0.11, 2.00, 0.00, 0.00, 0.00, 0.00, 156.80
2024/09/16, 00:35:48.765, 72.383, -2.246, -0.05, 157.400, 158.680, -1.2800, 0.680, -2.270, -0.500, 0.021, 0.021, 0.012, 2, 0.51, -1.68, 0.92, 2.00, 0.00, 0.00, 0.00, 0.00, 157.22
2024/09/16, 00:35:58.765, 72.383, -2.246, -0.21, 157.980, 159.940, -1.9600, 0.050, 0.920, 0.360, 0.021, 0.021, 0.012, 2, -0.05, 1.78, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 158.19
2024/09/16, 00:36:08.765, 72.383, -2.246, -0.15, 158.710, 160.230, -1.5200, 0.760, -2.020, -1.110, 0.021, 0.021, 0.012, 2, 0.44, -0.41, 1.08, 2.00, 0.00, 0.00, 0.00, 0.00, 158.74
2024/09/16, 00:36:18.765, 72.383, -2.246, -0.13, 159.020, 160.380, -1.3600, 0.130, -1.390, -1.630, 0.021, 0.021, 0.012, 2, -0.93, 1.07, 1.22, 2.00, 0.00, 0.00, 0.00, 0.00, 159.04
