WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, CNAV_COG, CNAV_SOG, DPS112_LAT, DPS112_LON, DPS_COG, SPD, GYRO_HDT, SEAPATH_LAT, SEAPATH_LON, SEAPATH_COG, SEAPATH_SOG, POSMV_LAT, POSMV_LON, CNAV_DECMIN, CNAV_DECMIN
2024/09/16, 08:55:08.863, 72.878, -4.311, 307.800, 10.600, 72.878, -4.311, 304.690000, 10.44, 307.860, 7252.682981, 418.676664, 307.26, 10.40, 7252.681480, 418.672670, 7252.675179, 418.668391
2024/09/16, 08:55:18.864, 72.878, -4.312, 307.600, 10.680, 72.878, -4.312, 305.690000, 10.45, 308.660, 7252.701672, 418.757368, 310.06, 10.10, 7252.700100, 418.753610, 7252.693251, 418.749115
2024/09/16, 08:55:28.864, 72.879, -4.314, 307.900, 10.640, 72.879, -4.313, 307.790000, 10.48, 308.010, 7252.719568, 418.835943, 312.54, 11.10, 7252.717820, 418.831830, 7252.711347, 418.826895
2024/09/16, 08:55:38.864, 72.879, -4.315, 308.100, 10.630, 72.879, -4.315, 307.890000, 10.55, 307.720, 7252.737664, 418.913028, 308.48, 10.80, 7252.736080, 418.908640, 7252.729599, 418.905133
2024/09/16, 08:55:48.864, 72.879, -4.316, 308.300, 10.630, 72.879, -4.316, 306.180000, 10.55, 308.880, 7252.756139, 418.990022, 305.59, 10.80, 7252.754610, 418.985490, 7252.748020, 418.983210
2024/09/16, 08:55:58.864, 72.879, -4.318, 308.600, 10.640, 72.880, -4.317, 312.020000, 10.53, 309.680, 7252.775111, 419.067879, 307.50, 9.90, 7252.773650, 419.064010, 7252.766631, 419.060977
2024/09/16, 08:56:08.864, 72.880, -4.319, 308.500, 10.670, 72.880, -4.319, 309.270000, 10.42, 309.110, 7252.793644, 419.146575, 310.19, 10.90, 7252.792030, 419.142500, 7252.785056, 419.139395
2024/09/16, 08:56:18.864, 72.880, -4.320, 308.800, 10.560, 72.880, -4.320, 309.840000, 10.40, 308.680, 7252.811650, 419.223145, 310.31, 10.80, 7252.810060, 419.219100, 7252.803305, 419.214983
2024/09/16, 08:56:28.864, 72.880, -4.322, 308.800, 10.630, 72.880, -4.321, 307.310000, 10.39, 308.270, 7252.830268, 419.301220, 308.72, 10.50, 7252.828770, 419.297110, 7252.821912, 419.293703
2024/09/16, 08:56:38.864, 72.881, -4.323, 308.900, 10.620, 72.881, -4.323, 310.010000, 10.40, 307.900, 7252.848331, 419.379882, 310.12, 10.90, 7252.846820, 419.375560, 7252.840370, 419.371099
2024/09/16, 08:56:48.864, 72.881, -4.324, 308.900, 10.590, 72.881, -4.324, 309.700000, 10.40, 309.460, 7252.866802, 419.456395, 306.15, 10.70, 7252.865440, 419.451900, 7252.858739, 419.448243
2024/09/16, 08:56:58.864, 72.881, -4.325, 309.000, 10.610, 72.881, -4.325, 311.890000, 10.42, 309.250, 7252.885762, 419.533322, 306.97, 10.30, 7252.884450, 419.529040, 7252.877328, 419.526017
2024/09/16, 08:57:08.864, 72.882, -4.327, 308.800, 10.650, 72.882, -4.326, 307.490000, 10.41, 308.750, 7252.904253, 419.610960, 311.44, 10.60, 7252.902800, 419.606850, 7252.895802, 419.604271
2024/09/16, 08:57:18.864, 72.882, -4.328, 308.800, 10.630, 72.882, -4.328, 309.100000, 10.34, 307.820, 7252.922530, 419.689986, 309.85, 10.70, 7252.921100, 419.685480, 7252.914235, 419.681239
2024/09/16, 08:57:28.864, 72.882, -4.329, 309.300, 10.600, 72.882, -4.329, 310.310000, 10.34, 307.480, 7252.941111, 419.766321, 311.22, 11.20, 7252.939600, 419.761810, 7252.933104, 419.757246
2024/09/16, 08:57:38.864, 72.883, -4.331, 309.100, 10.630, 72.883, -4.330, 308.500000, 10.36, 306.850, 7252.959402, 419.844263, 309.89, 10.10, 7252.958050, 419.840160, 7252.951570, 419.835742
2024/09/16, 08:57:48.864, 72.883, -4.332, 308.400, 10.730, 72.883, -4.332, 304.740000, 10.35, 306.130, 7252.977930, 419.926628, 308.70, 10.80, 7252.976620, 419.922000, 7252.969710, 419.916831
2024/09/16, 08:57:58.864, 72.883, -4.333, 308.100, 10.620, 72.883, -4.333, 311.160000, 10.44, 307.030, 7252.995114, 420.004250, 309.26, 12.40, 7252.993700, 419.998980, 7252.987236, 419.994423
2024/09/16, 08:58:08.865, 72.883, -4.335, 308.000, 10.600, 72.884, -4.334, 307.530000, 10.36, 308.660, 7253.013216, 420.081116, 302.04, 9.80, 7253.012250, 420.076540, 7253.005364, 420.073669
2024/09/16, 08:58:18.865, 72.884, -4.336, 308.000, 10.740, 72.884, -4.336, 309.200000, 10.38, 308.180, 7253.032930, 420.162239, 308.27, 9.60, 7253.031760, 420.158020, 7253.024029, 420.154558
2024/09/16, 08:58:28.865, 72.884, -4.337, 308.100, 10.520, 72.884, -4.337, 309.730000, 10.21, 306.760, 7253.049477, 420.238322, 311.05, 11.20, 7253.048150, 420.233480, 7253.041332, 420.229218
2024/09/16, 08:58:38.865, 72.884, -4.338, 308.200, 10.430, 72.884, -4.338, 305.940000, 10.06, 307.790, 7253.067181, 420.313572, 303.98, 9.80, 7253.066150, 420.308990, 7253.059153, 420.305152
2024/09/16, 08:58:48.865, 72.885, -4.340, 308.000, 10.490, 72.885, -4.339, 308.080000, 10.11, 307.120, 7253.085306, 420.391464, 306.51, 10.30, 7253.084140, 420.386840, 7253.077020, 420.383556
2024/09/16, 08:58:58.865, 72.885, -4.341, 307.900, 10.370, 72.885, -4.341, 306.900000, 10.16, 307.130, 7253.102342, 420.467586, 306.74, 10.70, 7253.101140, 420.462880, 7253.094249, 420.459164
2024/09/16, 08:59:08.865, 72.885, -4.342, 308.100, 10.410, 72.885, -4.342, 303.400000, 10.12, 307.980, 7253.120447, 420.544340, 303.12, 10.10, 7253.119360, 420.539890, 7253.112277, 420.536246
2024/09/16, 08:59:18.865, 72.886, -4.344, 308.200, 10.430, 72.886, -4.343, 308.660000, 10.13, 309.120, 7253.138569, 420.620616, 308.30, 9.80, 7253.137320, 420.616720, 7253.130228, 420.613158
2024/09/16, 08:59:28.865, 72.886, -4.345, 308.300, 10.460, 72.886, -4.345, 308.880000, 10.05, 308.190, 7253.156690, 420.698850, 312.09, 10.40, 7253.155250, 420.694940, 7253.148197, 420.690545
2024/09/16, 08:59:38.865, 72.886, -4.346, 308.600, 10.440, 72.886, -4.346, 308.600000, 10.03, 307.330, 7253.174306, 420.775881, 308.73, 11.10, 7253.172900, 420.771340, 7253.166321, 420.766136
2024/09/16, 08:59:48.865, 72.886, -4.347, 309.000, 10.410, 72.886, -4.347, 308.660000, 10.13, 309.180, 7253.192346, 420.849895, 304.02, 10.60, 7253.191100, 420.845520, 7253.184548, 420.841683
2024/09/16, 08:59:58.865, 72.887, -4.349, 308.900, 10.480, 72.887, -4.348, 314.910000, 10.19, 308.620, 7253.211008, 420.927612, 308.33, 9.90, 7253.209720, 420.923790, 7253.202844, 420.919424
2024/09/16, 09:00:08.865, 72.887, -4.350, 308.600, 10.470, 72.887, -4.350, 311.270000, 10.17, 306.980, 7253.228584, 421.005918, 306.99, 11.40, 7253.227230, 421.001370, 7253.220547, 420.996551
2024/09/16, 09:00:18.865, 72.887, -4.351, 307.700, 10.420, 72.887, -4.351, 310.490000, 10.22, 309.720, 7253.245667, 421.081820, 299.28, 9.90, 7253.244690, 421.077620, 7253.237601, 421.074994
2024/09/16, 09:00:28.865, 72.888, -4.353, 307.700, 10.620, 72.888, -4.352, 307.160000, 10.19, 309.710, 7253.265469, 421.162053, 303.01, 9.30, 7253.264460, 421.158220, 7253.256275, 421.155918
2024/09/16, 09:00:38.865, 72.888, -4.354, 307.800, 10.530, 72.888, -4.354, 309.940000, 10.04, 306.530, 7253.282982, 421.240138, 310.43, 11.60, 7253.281530, 421.235710, 7253.273987, 421.231503
2024/09/16, 09:00:48.866, 72.888, -4.355, 307.500, 10.360, 72.888, -4.355, 300.160000, 9.73, 308.450, 7253.299477, 421.315875, 305.72, 9.80, 7253.298320, 421.312040, 7253.291164, 421.307439
2024/09/16, 09:00:58.866, 72.888, -4.356, 307.500, 10.500, 72.889, -4.356, 306.350000, 9.72, 308.930, 7253.317904, 421.395519, 307.28, 9.60, 7253.316680, 421.391800, 7253.309226, 421.387425
2024/09/16, 09:01:08.866, 72.889, -4.358, 307.200, 10.380, 72.889, -4.357, 304.010000, 9.85, 307.950, 7253.334616, 421.472030, 308.03, 11.20, 7253.333260, 421.467860, 7253.326066, 421.463671
2024/09/16, 09:01:18.866, 72.889, -4.359, 307.100, 10.330, 72.889, -4.359, 304.330000, 9.92, 309.280, 7253.351619, 421.547447, 302.59, 9.50, 7253.350550, 421.543660, 7253.343355, 421.540759
2024/09/16, 09:01:28.866, 72.889, -4.360, 307.400, 10.460, 72.889, -4.360, 306.780000, 9.98, 308.130, 7253.370142, 421.627054, 306.27, 9.30, 7253.368980, 421.623290, 7253.361534, 421.619408
2024/09/16, 09:01:38.866, 72.890, -4.362, 307.200, 10.360, 72.890, -4.361, 305.210000, 10.07, 307.120, 7253.386915, 421.704855, 310.75, 11.00, 7253.385520, 421.700300, 7253.378461, 421.695538
2024/09/16, 09:01:48.866, 72.890, -4.363, 307.100, 10.340, 72.890, -4.363, 301.570000, 10.11, 307.820, 7253.403584, 421.781291, 303.01, 10.40, 7253.402490, 421.776790, 7253.395723, 421.773159
2024/09/16, 09:01:58.866, 72.890, -4.364, 306.700, 10.400, 72.890, -4.364, 305.800000, 10.19, 308.040, 7253.421363, 421.860881, 306.05, 9.90, 7253.420250, 421.857140, 7253.412836, 421.853033
2024/09/16, 09:02:08.866, 72.891, -4.366, 306.800, 10.430, 72.891, -4.365, 306.790000, 10.29, 307.450, 7253.438594, 421.940108, 309.85, 10.60, 7253.437310, 421.936560, 7253.430267, 421.931356
2024/09/16, 09:02:18.866, 72.891, -4.367, 307.100, 10.430, 72.891, -4.366, 308.800000, 10.38, 306.770, 7253.455723, 422.019081, 309.93, 11.00, 7253.454370, 422.015480, 7253.447782, 422.009290
2024/09/16, 09:02:28.866, 72.891, -4.368, 307.000, 10.450, 72.891, -4.368, 309.140000, 10.41, 307.280, 7253.472498, 422.097084, 307.04, 11.10, 7253.471230, 422.093320, 7253.465157, 422.088468
2024/09/16, 09:02:38.866, 72.891, -4.369, 307.200, 10.430, 72.891, -4.369, 310.670000, 10.32, 309.020, 7253.490246, 422.174166, 300.18, 9.80, 7253.489210, 422.170590, 7253.482575, 422.166327
2024/09/16, 09:02:48.866, 72.892, -4.371, 307.200, 10.400, 72.892, -4.370, 308.640000, 10.27, 308.330, 7253.508196, 422.252126, 310.29, 9.90, 7253.506880, 422.249000, 7253.499773, 422.243955
2024/09/16, 09:02:58.866, 72.892, -4.372, 307.300, 10.350, 72.892, -4.372, 308.860000, 10.30, 308.860, 7253.525194, 422.329251, 315.26, 11.10, 7253.523600, 422.326150, 7253.517022, 422.320695
2024/09/16, 09:03:08.866, 72.892, -4.373, 308.000, 10.300, 72.892, -4.373, 309.310000, 10.19, 310.140, 7253.542600, 422.403306, 308.32, 11.10, 7253.541150, 422.399870, 7253.534833, 422.395459
2024/09/16, 09:03:18.866, 72.893, -4.374, 308.500, 10.240, 72.893, -4.374, 310.800000, 10.17, 311.120, 7253.560905, 422.475235, 304.37, 9.30, 7253.559650, 422.472560, 7253.552734, 422.469282
2024/09/16, 09:03:28.866, 72.893, -4.376, 308.500, 10.380, 72.893, -4.375, 307.650000, 10.23, 309.620, 7253.579893, 422.553345, 309.53, 9.20, 7253.578520, 422.550920, 7253.570961, 422.546951
2024/09/16, 09:03:38.867, 72.893, -4.377, 308.300, 10.280, 72.893, -4.377, 310.100000, 10.16, 307.420, 7253.596538, 422.628930, 309.86, 11.50, 7253.595010, 422.625460, 7253.588167, 422.620787
2024/09/16, 09:03:48.867, 72.893, -4.378, 308.300, 10.120, 72.894, -4.378, 303.490000, 9.91, 308.640, 7253.612860, 422.701430, 305.67, 9.90, 7253.611600, 422.698390, 7253.605145, 422.694059
2024/09/16, 09:03:58.867, 72.894, -4.380, 308.000, 10.300, 72.894, -4.379, 303.810000, 9.84, 308.240, 7253.631460, 422.781193, 307.96, 8.90, 7253.630210, 422.778340, 7253.622962, 422.773129
2024/09/16, 09:04:08.867, 72.894, -4.381, 308.100, 10.270, 72.894, -4.380, 309.980000, 9.97, 306.200, 7253.648544, 422.858045, 312.68, 11.70, 7253.646910, 422.854180, 7253.640270, 422.848043
2024/09/16, 09:04:18.867, 72.894, -4.382, 307.600, 10.210, 72.894, -4.382, 308.010000, 9.87, 306.480, 7253.664657, 422.934039, 308.28, 10.90, 7253.663290, 422.930250, 7253.657108, 422.924631
2024/09/16, 09:04:28.867, 72.895, -4.383, 307.500, 10.320, 72.895, -4.383, 310.980000, 9.92, 307.630, 7253.682321, 423.011499, 301.24, 10.60, 7253.681150, 423.007660, 7253.674664, 423.003406
2024/09/16, 09:04:38.867, 72.895, -4.385, 307.100, 10.240, 72.895, -4.384, 312.420000, 9.93, 307.890, 7253.699214, 423.087138, 301.34, 9.90, 7253.698090, 423.083830, 7253.691317, 423.079795
2024/09/16, 09:04:48.867, 72.895, -4.386, 307.000, 10.350, 72.895, -4.386, 309.620000, 9.85, 308.400, 7253.717386, 423.165774, 303.39, 9.20, 7253.716250, 423.162870, 7253.708895, 423.158762
2024/09/16, 09:04:58.867, 72.895, -4.387, 307.000, 10.340, 72.896, -4.387, 309.110000, 9.87, 306.560, 7253.734574, 423.244488, 311.65, 10.90, 7253.733100, 423.241200, 7253.725964, 423.235587
2024/09/16, 09:05:08.867, 72.896, -4.389, 307.100, 10.240, 72.896, -4.388, 308.620000, 10.05, 306.230, 7253.750402, 423.320702, 307.28, 10.80, 7253.749060, 423.317260, 7253.742879, 423.311426
2024/09/16, 09:05:18.867, 72.896, -4.390, 307.100, 10.340, 72.896, -4.390, 312.410000, 10.03, 307.680, 7253.767960, 423.398997, 306.70, 10.20, 7253.766610, 423.395760, 7253.760320, 423.390379
2024/09/16, 09:05:28.867, 72.896, -4.391, 306.900, 10.330, 72.896, -4.391, 310.470000, 10.17, 308.010, 7253.785454, 423.476577, 306.04, 10.50, 7253.784060, 423.472990, 7253.777327, 423.468075
2024/09/16, 09:05:38.867, 72.897, -4.392, 307.200, 10.390, 72.897, -4.392, 311.510000, 10.20, 308.460, 7253.803161, 423.553571, 306.63, 10.40, 7253.801810, 423.550000, 7253.795016, 423.546135
2024/09/16, 09:05:48.867, 72.897, -4.394, 307.400, 10.400, 72.897, -4.393, 311.880000, 10.23, 308.030, 7253.820741, 423.631950, 308.66, 10.40, 7253.819410, 423.628390, 7253.812628, 423.623469
2024/09/16, 09:05:58.867, 72.897, -4.395, 307.600, 10.440, 72.897, -4.395, 307.040000, 10.20, 309.540, 7253.838744, 423.708436, 307.92, 10.60, 7253.837510, 423.704930, 7253.830470, 423.701118
2024/09/16, 09:06:08.868, 72.897, -4.396, 308.200, 10.420, 72.898, -4.396, 310.820000, 10.16, 308.880, 7253.857042, 423.784506, 308.83, 10.80, 7253.855800, 423.781100, 7253.848631, 423.776730
2024/09/16, 09:06:18.868, 72.898, -4.398, 308.400, 10.460, 72.898, -4.397, 311.240000, 10.28, 308.840, 7253.875007, 423.861256, 308.69, 10.20, 7253.873850, 423.858000, 7253.866937, 423.853908
2024/09/16, 09:06:28.868, 72.898, -4.399, 309.000, 10.560, 72.898, -4.399, 310.730000, 10.33, 309.130, 7253.894018, 423.938887, 311.96, 10.40, 7253.892740, 423.935770, 7253.885878, 423.931079
2024/09/16, 09:06:38.868, 72.898, -4.400, 309.300, 10.520, 72.898, -4.400, 312.440000, 10.37, 308.220, 7253.912120, 424.015109, 310.44, 11.30, 7253.910790, 424.011390, 7253.904304, 424.006476
2024/09/16, 09:06:48.868, 72.899, -4.401, 309.200, 10.560, 72.899, -4.401, 310.420000, 10.38, 308.740, 7253.930688, 424.091813, 307.77, 10.50, 7253.929470, 424.088290, 7253.922813, 424.084108
2024/09/16, 09:06:58.868, 72.899, -4.403, 308.700, 10.620, 72.899, -4.402, 312.190000, 10.37, 308.070, 7253.949245, 424.171104, 307.62, 10.30, 7253.948040, 424.167650, 7253.941072, 424.163199
2024/09/16, 09:07:08.868, 72.899, -4.404, 308.500, 10.610, 72.899, -4.404, 306.930000, 10.35, 308.060, 7253.967716, 424.248804, 304.71, 10.70, 7253.966560, 424.245060, 7253.959224, 424.240940
2024/09/16, 09:07:18.868, 72.900, -4.405, 308.300, 10.600, 72.900, -4.405, 306.780000, 10.27, 308.150, 7253.985970, 424.327007, 307.08, 10.40, 7253.984810, 424.323470, 7253.977337, 424.319216
2024/09/16, 09:07:28.868, 72.900, -4.407, 308.200, 10.660, 72.900, -4.406, 310.060000, 10.25, 308.170, 7254.004314, 424.406804, 310.82, 10.60, 7254.003020, 424.403440, 7253.995790, 424.398458
2024/09/16, 09:07:38.868, 72.900, -4.408, 308.500, 10.650, 72.900, -4.408, 308.230000, 10.26, 308.030, 7254.022606, 424.484998, 309.29, 11.40, 7254.021240, 424.481330, 7254.014329, 424.476001
2024/09/16, 09:07:48.868, 72.901, -4.409, 308.300, 10.640, 72.901, -4.409, 307.970000, 10.28, 307.960, 7254.040538, 424.562847, 305.00, 10.20, 7254.039450, 424.559370, 7254.032506, 424.555029
2024/09/16, 09:07:58.868, 72.901, -4.411, 308.200, 10.730, 72.901, -4.410, 308.030000, 10.34, 308.470, 7254.059693, 424.642809, 304.13, 10.10, 7254.058640, 424.639330, 7254.051123, 424.635299
2024/09/16, 09:08:08.868, 72.901, -4.412, 307.900, 10.680, 72.901, -4.412, 311.240000, 10.42, 308.370, 7254.077467, 424.721253, 306.28, 10.60, 7254.076290, 424.717700, 7254.069022, 424.714073
2024/09/16, 09:08:18.868, 72.901, -4.413, 307.900, 10.720, 72.902, -4.413, 306.140000, 10.45, 307.640, 7254.096041, 424.801900, 305.99, 10.10, 7254.094890, 424.798540, 7254.087475, 424.793652
2024/09/16, 09:08:28.868, 72.902, -4.415, 308.000, 10.700, 72.902, -4.414, 308.530000, 10.65, 307.650, 7254.114021, 424.880886, 310.14, 11.10, 7254.112690, 424.877440, 7254.105642, 424.872135
2024/09/16, 09:08:38.868, 72.902, -4.416, 307.700, 10.670, 72.902, -4.416, 305.870000, 10.69, 307.790, 7254.131924, 424.960595, 309.10, 10.30, 7254.130710, 424.957260, 7254.123541, 424.951559
2024/09/16, 09:08:48.868, 72.902, -4.417, 307.300, 10.710, 72.902, -4.417, 301.620000, 10.72, 307.740, 7254.150081, 425.040645, 305.17, 10.90, 7254.148900, 425.036750, 7254.141479, 425.032237
2024/09/16, 09:08:58.869, 72.903, -4.419, 307.000, 10.620, 72.903, -4.418, 307.450000, 10.68, 308.630, 7254.167285, 425.119150, 306.87, 10.50, 7254.166150, 425.115370, 7254.158782, 425.111727
2024/09/16, 09:09:08.869, 72.903, -4.420, 307.400, 10.690, 72.903, -4.420, 307.860000, 10.50, 308.940, 7254.185718, 425.199667, 311.48, 10.20, 7254.184510, 425.196040, 7254.177295, 425.191660
2024/09/16, 09:09:18.869, 72.903, -4.421, 307.700, 10.660, 72.903, -4.421, 308.380000, 10.50, 308.450, 7254.203856, 425.279157, 308.42, 10.70, 7254.202640, 425.275040, 7254.195365, 425.269972
2024/09/16, 09:09:28.869, 72.904, -4.422, 308.300, 10.620, 72.904, -4.422, 308.120000, 10.43, 308.040, 7254.222268, 425.356096, 308.91, 10.90, 7254.221040, 425.352020, 7254.213843, 425.346717
2024/09/16, 09:09:38.869, 72.904, -4.424, 308.600, 10.570, 72.904, -4.423, 311.180000, 10.51, 307.730, 7254.240144, 425.432983, 312.32, 11.40, 7254.238810, 425.428950, 7254.232004, 425.423668
2024/09/16, 09:09:48.869, 72.904, -4.425, 309.100, 10.600, 72.904, -4.425, 312.080000, 10.49, 307.930, 7254.258101, 425.510229, 309.54, 10.60, 7254.256910, 425.506360, 7254.250822, 425.501114
2024/09/16, 09:09:58.869, 72.904, -4.426, 309.000, 10.590, 72.905, -4.426, 312.130000, 10.47, 308.320, 7254.276733, 425.589044, 306.78, 9.70, 7254.275620, 425.585300, 7254.268991, 425.579120
2024/09/16, 09:10:08.869, 72.905, -4.428, 308.300, 10.630, 72.905, -4.427, 307.310000, 10.40, 307.800, 7254.295524, 425.667694, 305.23, 10.50, 7254.294350, 425.663550, 7254.286830, 425.659026
2024/09/16, 09:10:18.869, 72.905, -4.429, 308.100, 10.530, 72.905, -4.429, 308.010000, 10.49, 307.710, 7254.313112, 425.744384, 307.58, 10.90, 7254.311850, 425.740330, 7254.304483, 425.735844
2024/09/16, 09:10:28.869, 72.905, -4.430, 308.100, 10.630, 72.905, -4.430, 305.160000, 10.47, 309.060, 7254.331542, 425.823960, 309.77, 9.70, 7254.330350, 425.820480, 7254.323002, 425.815906
2024/09/16, 09:10:38.869, 72.906, -4.432, 307.900, 10.690, 72.906, -4.431, 306.730000, 10.41, 307.810, 7254.350046, 425.905187, 312.82, 11.10, 7254.348660, 425.901140, 7254.341090, 425.895697
2024/09/16, 09:10:48.869, 72.906, -4.433, 308.300, 10.580, 72.906, -4.433, 305.940000, 10.38, 307.570, 7254.367554, 425.981683, 308.40, 11.20, 7254.366240, 425.977250, 7254.359313, 425.971786
2024/09/16, 09:10:58.869, 72.906, -4.434, 309.000, 10.590, 72.906, -4.434, 308.120000, 10.32, 306.970, 7254.386496, 426.058699, 309.56, 10.60, 7254.385170, 426.054750, 7254.378136, 426.048815
2024/09/16, 09:11:08.869, 72.907, -4.435, 309.000, 10.510, 72.907, -4.435, 311.710000, 10.37, 306.170, 7254.403929, 426.136114, 310.68, 11.40, 7254.402490, 426.132080, 7254.396062, 426.125413
2024/09/16, 09:11:18.869, 72.907, -4.437, 308.500, 10.470, 72.907, -4.436, 309.210000, 10.21, 308.090, 7254.421739, 426.212577, 305.15, 10.20, 7254.420530, 426.208850, 7254.413726, 426.203221
2024/09/16, 09:11:28.869, 72.907, -4.438, 308.500, 10.540, 72.907, -4.438, 307.950000, 10.10, 308.200, 7254.440630, 426.289293, 306.26, 10.40, 7254.439310, 426.285740, 7254.431975, 426.281596
2024/09/16, 09:11:38.870, 72.907, -4.439, 308.200, 10.470, 72.908, -4.439, 313.330000, 10.31, 306.790, 7254.457889, 426.367641, 309.08, 11.30, 7254.456480, 426.363750, 7254.449540, 426.358477
2024/09/16, 09:11:48.870, 72.908, -4.441, 308.400, 10.500, 72.908, -4.440, 312.920000, 10.43, 308.350, 7254.475678, 426.445421, 303.19, 10.20, 7254.474540, 426.441410, 7254.467828, 426.436148
2024/09/16, 09:11:58.870, 72.908, -4.442, 308.800, 10.570, 72.908, -4.442, 314.000000, 10.46, 308.010, 7254.495092, 426.523365, 306.68, 10.20, 7254.493870, 426.519360, 7254.486523, 426.513732
2024/09/16, 09:12:08.870, 72.908, -4.443, 308.100, 10.550, 72.908, -4.443, 306.600000, 10.48, 306.840, 7254.512670, 426.602339, 313.24, 11.00, 7254.511280, 426.598340, 7254.503945, 426.592921
2024/09/16, 09:12:18.870, 72.909, -4.445, 307.900, 10.600, 72.909, -4.444, 302.540000, 10.44, 308.870, 7254.530713, 426.680507, 305.86, 10.80, 7254.529500, 426.676110, 7254.521995, 426.672313
2024/09/16, 09:12:28.870, 72.909, -4.446, 308.300, 10.570, 72.909, -4.445, 307.320000, 10.46, 308.880, 7254.548888, 426.756861, 305.68, 10.60, 7254.547650, 426.752740, 7254.540230, 426.749260
2024/09/16, 09:12:38.870, 72.909, -4.447, 307.800, 10.570, 72.909, -4.447, 308.280000, 10.43, 308.210, 7254.566463, 426.837063, 309.13, 10.00, 7254.565180, 426.833500, 7254.557847, 426.828667
2024/09/16, 09:12:48.870, 72.910, -4.448, 308.200, 10.600, 72.910, -4.448, 309.390000, 10.35, 308.100, 7254.584609, 426.915699, 307.23, 11.40, 7254.583210, 426.911570, 7254.576198, 426.906561
2024/09/16, 09:12:58.870, 72.910, -4.450, 308.600, 10.470, 72.910, -4.449, 313.880000, 10.39, 307.770, 7254.602136, 426.990676, 307.25, 10.70, 7254.600810, 426.986910, 7254.594189, 426.981644
2024/09/16, 09:13:08.870, 72.910, -4.451, 308.500, 10.560, 72.910, -4.451, 309.260000, 10.39, 307.800, 7254.620819, 427.069670, 306.19, 9.40, 7254.619620, 427.066610, 7254.612553, 427.060799
2024/09/16, 09:13:18.870, 72.911, -4.452, 308.300, 10.540, 72.911, -4.452, 312.680000, 10.35, 307.560, 7254.638860, 427.147654, 309.23, 11.40, 7254.637420, 427.144060, 7254.630317, 427.138557
2024/09/16, 09:13:28.870, 72.911, -4.454, 308.300, 10.460, 72.911, -4.453, 309.170000, 10.38, 308.410, 7254.656249, 427.222746, 304.33, 10.70, 7254.655020, 427.219160, 7254.648147, 427.215037
2024/09/16, 09:13:38.870, 72.911, -4.455, 308.500, 10.550, 72.911, -4.455, 307.240000, 10.26, 308.810, 7254.675397, 427.299957, 304.06, 9.60, 7254.674230, 427.296760, 7254.666792, 427.292941
2024/09/16, 09:13:48.870, 72.911, -4.456, 308.200, 10.460, 72.911, -4.456, 307.890000, 10.17, 307.490, 7254.693185, 427.377872, 310.72, 10.50, 7254.691810, 427.374420, 7254.684266, 427.369187
2024/09/16, 09:13:58.870, 72.912, -4.457, 307.900, 10.400, 72.912, -4.457, 302.640000, 10.24, 306.920, 7254.710232, 427.454761, 307.10, 11.00, 7254.708960, 427.450850, 7254.701726, 427.445971
2024/09/16, 09:14:08.870, 72.912, -4.459, 308.200, 10.330, 72.912, -4.458, 304.280000, 10.25, 307.730, 7254.727573, 427.529663, 304.31, 10.60, 7254.726430, 427.525710, 7254.719485, 427.521243
2024/09/16, 09:14:18.870, 72.912, -4.460, 308.000, 10.380, 72.912, -4.460, 309.520000, 10.15, 308.830, 7254.745291, 427.606159, 303.79, 9.60, 7254.744280, 427.602620, 7254.737150, 427.599521
2024/09/16, 09:14:28.871, 72.913, -4.461, 307.500, 10.310, 72.913, -4.461, 311.330000, 10.17, 308.580, 7254.762719, 427.683708, 302.34, 9.40, 7254.761930, 427.680100, 7254.753978, 427.675970
2024/09/16, 09:14:38.871, 72.913, -4.463, 307.400, 10.270, 72.913, -4.462, 308.420000, 10.21, 309.400, 7254.780092, 427.758661, 307.70, 10.10, 7254.779190, 427.755110, 7254.771009, 427.751927
2024/09/16, 09:14:48.871, 72.913, -4.464, 307.900, 10.160, 72.913, -4.463, 310.890000, 9.94, 308.580, 7254.796807, 427.832423, 309.78, 10.40, 7254.795880, 427.829020, 7254.788383, 427.824973
2024/09/16, 09:14:58.871, 72.913, -4.465, 308.500, 10.150, 72.914, -4.465, 308.810000, 9.91, 308.280, 7254.814689, 427.906309, 302.36, 10.30, 7254.813810, 427.902650, 7254.806346, 427.898303
2024/09/16, 09:15:08.871, 72.914, -4.466, 308.400, 10.220, 72.914, -4.466, 308.590000, 9.99, 308.320, 7254.832599, 427.982576, 307.62, 10.00, 7254.831540, 427.979220, 7254.824003, 427.974575
2024/09/16, 09:15:18.871, 72.914, -4.468, 308.200, 10.230, 72.914, -4.467, 306.510000, 10.12, 307.290, 7254.849864, 428.059388, 308.83, 10.60, 7254.848720, 428.055640, 7254.841438, 428.050473
2024/09/16, 09:15:28.871, 72.914, -4.469, 307.900, 10.260, 72.914, -4.468, 304.280000, 10.23, 307.340, 7254.867174, 428.136517, 306.64, 9.90, 7254.866120, 428.132770, 7254.858901, 428.127658
2024/09/16, 09:15:38.871, 72.915, -4.470, 307.600, 10.430, 72.915, -4.470, 306.460000, 10.21, 307.430, 7254.885337, 428.216047, 301.91, 10.40, 7254.884350, 428.211660, 7254.876774, 428.207451
