WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, GYRO_HDT, SBE48T, SBE45T, VAL_TMP, SBE45C, FLR, FLOW, SONIC_FLOW, SBE45S, SBE45_SSV, VAL_SSV, SBE48_SBE45_DIFF, SBE48_VAL_DIFF, SBE45_VAL_DIFF
2024/09/16, 13:32:31.871, 73.359, -6.452, 9.79, 309.600, 3.8809, 4.5764, 3.686, 3.25898, 590.000, 71.8, 3.84, 34.4341, 1468.280, 1465.402, -0.6955, 0.1949, 0.8904
2024/09/16, 13:32:51.871, 73.359, -6.454, 9.74, 308.510, 3.8836, 4.5778, 3.681, 3.25912, 589.100, 71.8, 3.82, 34.4342, 1468.286, 1465.416, -0.6942, 0.2026, 0.8968
2024/09/16, 13:33:11.871, 73.360, -6.457, 9.79, 311.840, 3.8852, 4.5772, 3.688, 3.25905, 589.400, 71.8, 3.85, 34.4340, 1468.284, 1465.403, -0.6920, 0.1972, 0.8892
2024/09/16, 13:33:31.871, 73.360, -6.459, 9.82, 309.620, 3.8871, 4.5778, 3.696, 3.25912, 590.400, 71.8, 3.84, 34.4342, 1468.286, 1465.477, -0.6907, 0.1911, 0.8818
2024/09/16, 13:33:51.871, 73.361, -6.461, 9.81, 310.440, 3.8900, 4.5795, 3.705, 3.25921, 589.100, 71.9, 3.83, 34.4334, 1468.292, 1465.491, -0.6895, 0.1850, 0.8745
2024/09/16, 13:34:11.871, 73.362, -6.464, 9.65, 310.520, 3.8959, 4.5767, 3.712, 3.25891, 589.100, 71.8, 3.83, 34.4329, 1468.280, 1465.532, -0.6808, 0.1839, 0.8647
2024/09/16, 13:34:31.871, 73.362, -6.466, 9.81, 309.990, 3.9002, 4.5825, 3.713, 3.25926, 588.100, 71.8, 3.82, 34.4310, 1468.301, 1465.549, -0.6823, 0.1872, 0.8695
2024/09/16, 13:34:51.871, 73.363, -6.469, 9.83, 309.210, 3.9048, 4.5874, 3.718, 3.25958, 588.000, 71.7, 3.81, 34.4295, 1468.320, 1465.537, -0.6826, 0.1868, 0.8694
2024/09/16, 13:35:11.872, 73.363, -6.471, 9.53, 309.190, 3.9093, 4.5964, 3.729, 3.26024, 588.800, 71.6, 3.81, 34.4279, 1468.355, 1465.586, -0.6871, 0.1803, 0.8674
2024/09/16, 13:35:31.872, 73.364, -6.474, 9.50, 310.810, 3.9139, 4.6024, 3.726, 3.26068, 588.800, 71.6, 3.79, 34.4267, 1468.378, 1465.544, -0.6885, 0.1879, 0.8764
2024/09/16, 13:35:51.872, 73.364, -6.476, 9.80, 309.710, 3.9192, 4.6072, 3.731, 3.26101, 589.700, 71.7, 3.84, 34.4257, 1468.396, 1465.594, -0.6880, 0.1882, 0.8762
2024/09/16, 13:36:11.872, 73.365, -6.479, 9.85, 309.970, 3.9232, 4.6120, 3.741, 3.26137, 591.000, 71.8, 3.83, 34.4249, 1468.415, 1465.626, -0.6888, 0.1822, 0.8710
2024/09/16, 13:36:31.872, 73.365, -6.481, 9.81, 310.680, 3.9272, 4.6177, 3.744, 3.26172, 588.000, 71.9, 3.83, 34.4231, 1468.436, 1465.631, -0.6905, 0.1832, 0.8737
2024/09/16, 13:36:51.872, 73.366, -6.484, 9.77, 309.310, 3.9314, 4.6177, 3.750, 3.26176, 589.700, 71.8, 3.82, 34.4235, 1468.436, 1465.661, -0.6863, 0.1814, 0.8677
2024/09/16, 13:37:11.872, 73.367, -6.486, 9.77, 310.230, 3.9356, 4.6211, 3.755, 3.26199, 588.800, 71.8, 3.83, 34.4227, 1468.449, 1465.687, -0.6855, 0.1806, 0.8661
2024/09/16, 13:37:31.872, 73.367, -6.488, 9.67, 310.930, 3.9420, 4.6292, 3.759, 3.26256, 590.700, 71.7, 3.82, 34.4210, 1468.480, 1465.696, -0.6872, 0.1830, 0.8702
2024/09/16, 13:37:51.872, 73.368, -6.491, 9.57, 309.940, 3.9463, 4.6331, 3.764, 3.26282, 591.200, 71.7, 3.83, 34.4199, 1468.495, 1465.713, -0.6868, 0.1823, 0.8691
2024/09/16, 13:38:11.872, 73.368, -6.493, 9.65, 309.490, 3.9503, 4.6379, 3.767, 3.26316, 590.700, 71.8, 3.83, 34.4188, 1468.513, 1465.725, -0.6876, 0.1833, 0.8709
2024/09/16, 13:38:31.872, 73.369, -6.496, 9.72, 310.030, 3.9540, 4.6432, 3.770, 3.26352, 590.000, 71.8, 3.82, 34.4176, 1468.534, 1465.727, -0.6892, 0.1840, 0.8732
2024/09/16, 13:38:51.872, 73.369, -6.498, 9.72, 310.210, 3.9576, 4.6470, 3.769, 3.26386, 591.200, 71.9, 3.83, 34.4175, 1468.549, 1465.734, -0.6894, 0.1886, 0.8780
2024/09/16, 13:39:11.872, 73.370, -6.501, 9.64, 308.780, 3.9616, 4.6516, 3.763, 3.26422, 589.400, 71.7, 3.83, 34.4171, 1468.567, 1465.712, -0.6900, 0.1986, 0.8886
2024/09/16, 13:39:31.872, 73.371, -6.503, 9.63, 309.290, 3.9626, 4.6542, 3.747, 3.26452, 591.500, 71.7, 3.83, 34.4178, 1468.579, 1465.622, -0.6916, 0.2156, 0.9072
2024/09/16, 13:39:51.872, 73.371, -6.506, 9.61, 311.120, 3.9606, 4.6586, 3.705, 3.26494, 591.500, 71.6, 3.81, 34.4181, 1468.598, 1465.505, -0.6980, 0.2556, 0.9536
2024/09/16, 13:40:11.872, 73.372, -6.508, 9.54, 310.890, 3.9538, 4.6594, 3.649, 3.26515, 592.800, 71.7, 3.80, 34.4198, 1468.603, 1465.193, -0.7056, 0.3048, 1.0104
2024/09/16, 13:40:31.873, 73.372, -6.511, 9.58, 309.110, 3.9282, 4.6589, 3.584, 3.26545, 591.500, 71.7, 3.81, 34.4237, 1468.606, 1465.099, -0.7307, 0.3442, 1.0749
2024/09/16, 13:40:51.873, 73.373, -6.513, 9.58, 309.930, 3.9076, 4.6498, 3.613, 3.26487, 595.800, 71.7, 3.82, 34.4265, 1468.572, 1465.131, -0.7422, 0.2946, 1.0368
2024/09/16, 13:41:11.873, 73.373, -6.516, 9.60, 309.600, 3.8912, 4.6241, 3.622, 3.26290, 592.800, 71.7, 3.80, 34.4301, 1468.471, 1465.168, -0.7329, 0.2692, 1.0021
2024/09/16, 13:41:31.873, 73.374, -6.518, 9.71, 309.970, 3.8792, 4.5822, 3.639, 3.25993, 594.400, 71.7, NAN, 34.4390, 1468.311, 1465.271, -0.7030, 0.2402, 0.9432
2024/09/16, 13:41:51.873, 73.374, -6.521, 9.70, 309.950, 3.8720, 4.5297, 3.659, 3.25604, 587.300, 71.6, 3.84, 34.4482, 1468.106, 1465.337, -0.6577, 0.2130, 0.8707
2024/09/16, 13:42:11.873, 73.375, -6.523, 9.98, 310.970, 3.8690, 4.5311, 3.681, 3.25602, 585.400, 71.7, 3.84, 34.4466, 1468.110, 1465.374, -0.6621, 0.1880, 0.8501
2024/09/16, 13:42:31.873, 73.375, -6.526, 9.95, 309.610, 3.8723, 4.5349, 3.704, 3.25626, 586.400, 71.7, 3.82, 34.4454, 1468.125, 1465.551, -0.6626, 0.1683, 0.8309
2024/09/16, 13:42:51.873, 73.376, -6.528, 9.68, 311.200, 3.8803, 4.5416, 3.739, 3.25670, 585.700, 71.8, 3.84, 34.4435, 1468.150, 1465.626, -0.6613, 0.1413, 0.8026
2024/09/16, 13:43:11.873, 73.377, -6.531, 9.59, 310.480, 3.8921, 4.5533, 3.769, 3.25759, 584.600, 71.7, 3.81, 34.4417, 1468.195, 1465.792, -0.6612, 0.1231, 0.7843
2024/09/16, 13:43:31.873, 73.377, -6.533, 9.45, 310.910, 3.9068, 4.5690, 3.782, 3.25876, 586.400, 71.6, 3.82, 34.4391, 1468.257, 1465.836, -0.6622, 0.1248, 0.7870
2024/09/16, 13:43:51.873, 73.378, -6.536, 9.34, 310.300, 3.9300, 4.5909, 3.796, 3.26028, 587.300, 71.6, 3.84, 34.4341, 1468.340, 1465.897, -0.6609, 0.1340, 0.7949
2024/09/16, 13:44:11.873, 73.378, -6.538, 9.77, 309.570, 3.9449, 4.6167, 3.812, 3.26209, 586.400, 71.7, 3.84, 34.4285, 1468.439, 1465.903, -0.6718, 0.1329, 0.8047
2024/09/16, 13:44:31.873, 73.379, -6.541, 9.92, 309.050, 3.9584, 4.6436, 3.808, 3.26396, 588.400, 71.6, 3.83, 34.4223, 1468.541, 1465.920, -0.6852, 0.1504, 0.8356
2024/09/16, 13:44:51.873, 73.379, -6.543, 9.94, 308.610, 3.9697, 4.6631, 3.827, 3.26540, 588.100, 71.6, 3.80, 34.4188, 1468.617, 1466.003, -0.6934, 0.1427, 0.8361
2024/09/16, 13:45:11.873, 73.380, -6.546, 9.78, 310.490, 3.9858, 4.6748, 3.833, 3.26620, 586.400, 71.5, 3.82, 34.4160, 1468.661, 1465.973, -0.6890, 0.1528, 0.8418
2024/09/16, 13:45:31.873, 73.380, -6.548, 9.75, 310.460, 3.9952, 4.6891, 3.832, 3.26713, 588.800, 71.6, 3.83, 34.4120, 1468.714, 1465.981, -0.6939, 0.1632, 0.8571
2024/09/16, 13:45:51.873, 73.381, -6.551, 9.76, 310.580, 4.0025, 4.6926, 3.828, 3.26744, 586.400, 71.6, 3.86, 34.4120, 1468.729, 1465.966, -0.6901, 0.1745, 0.8646
2024/09/16, 13:46:11.874, 73.382, -6.553, 9.79, 311.300, 4.0079, 4.7019, 3.814, 3.26820, 586.400, 71.6, 3.80, 34.4112, 1468.766, 1465.903, -0.6940, 0.1939, 0.8879
2024/09/16, 13:46:31.874, 73.382, -6.556, 9.82, 309.760, 4.0106, 4.7120, 3.811, 3.26898, 591.000, 71.6, 3.78, 34.4098, 1468.806, 1465.902, -0.7014, 0.1996, 0.9010
2024/09/16, 13:46:51.874, 73.383, -6.558, 9.92, 309.070, 4.0117, 4.7148, 3.809, 3.26928, 587.300, 71.5, 3.79, 34.4104, 1468.818, 1465.904, -0.7031, 0.2027, 0.9058
2024/09/16, 13:47:11.874, 73.383, -6.561, 9.88, 310.170, 4.0117, 4.7119, 3.806, 3.26914, 589.100, 71.5, 3.78, 34.4118, 1468.808, 1465.878, -0.7002, 0.2057, 0.9059
2024/09/16, 13:47:31.874, 73.384, -6.563, 9.82, 310.540, 4.0110, 4.7075, 3.801, 3.26886, 587.600, 71.6, 3.79, 34.4131, 1468.791, 1465.853, -0.6965, 0.2100, 0.9065
2024/09/16, 13:47:51.874, 73.384, -6.565, 9.76, 309.700, 4.0093, 4.7028, 3.798, 3.26860, 587.000, 71.7, 3.83, 34.4149, 1468.775, 1465.870, -0.6935, 0.2113, 0.9048
2024/09/16, 13:48:11.874, 73.385, -6.568, 9.78, 309.520, 4.0078, 4.7015, 3.823, 3.26858, 587.600, 71.7, 3.78, 34.4160, 1468.771, 1465.985, -0.6937, 0.1848, 0.8785
2024/09/16, 13:48:31.874, 73.385, -6.570, 9.73, 308.050, 4.0107, 4.6978, 3.838, 3.26823, 587.600, 71.7, 3.82, 34.4158, 1468.755, 1466.018, -0.6871, 0.1727, 0.8598
2024/09/16, 13:48:51.874, 73.386, -6.573, 9.58, 309.510, 4.0154, 4.6928, 3.845, 3.26785, 587.300, 71.7, 3.80, 34.4165, 1468.736, 1466.033, -0.6774, 0.1704, 0.8478
2024/09/16, 13:49:11.874, 73.386, -6.575, 9.78, 310.340, 4.0204, 4.6895, 3.844, 3.26770, 586.400, 71.7, 3.81, 34.4183, 1468.724, 1466.039, -0.6691, 0.1764, 0.8455
2024/09/16, 13:49:31.874, 73.387, -6.578, 9.75, 310.510, 4.0249, 4.7002, 3.842, 3.26867, 588.400, 71.7, 3.81, 34.4184, 1468.768, 1466.014, -0.6753, 0.1829, 0.8582
2024/09/16, 13:49:51.874, 73.388, -6.580, 9.78, 309.340, 4.0284, 4.7164, 3.825, 3.26981, 587.600, 71.8, 3.83, 34.4149, 1468.830, 1465.959, -0.6880, 0.2034, 0.8914
2024/09/16, 13:50:11.874, 73.388, -6.583, 9.72, 310.190, 4.0294, 4.7243, 3.826, 3.27030, 586.000, 71.8, 3.82, 34.4124, 1468.859, 1465.976, -0.6949, 0.2034, 0.8983
2024/09/16, 13:50:31.874, 73.389, -6.585, 9.73, 308.750, 4.0291, 4.7268, 3.810, 3.27049, 586.400, 71.8, 3.84, 34.4120, 1468.869, 1465.883, -0.6977, 0.2191, 0.9168
2024/09/16, 13:50:51.874, 73.389, -6.588, 9.68, 309.100, 4.0255, 4.7277, 3.797, 3.27080, 587.600, 71.8, 3.83, 34.4148, 1468.876, 1465.961, -0.7022, 0.2285, 0.9307
2024/09/16, 13:51:11.874, 73.390, -6.591, 9.65, 310.670, 4.0225, 4.7202, 3.858, 3.27049, 588.000, 71.8, 3.84, 34.4189, 1468.851, 1466.146, -0.6977, 0.1645, 0.8622
2024/09/16, 13:51:31.875, 73.390, -6.593, 9.63, 311.250, 4.0294, 4.7172, 3.873, 3.27068, 591.200, 71.8, 3.82, 34.4243, 1468.845, 1466.168, -0.6878, 0.1564, 0.8442
2024/09/16, 13:51:51.875, 73.391, -6.596, 9.66, 310.940, 4.0374, 4.7085, 3.896, 3.27033, 588.800, 71.7, 3.83, 34.4292, 1468.816, 1466.261, -0.6711, 0.1414, 0.8125
2024/09/16, 13:52:11.875, 73.391, -6.598, 9.76, 310.780, 4.0481, 4.6938, 3.912, 3.26923, 593.700, 71.8, 3.81, 34.4316, 1468.759, 1466.281, -0.6457, 0.1361, 0.7818
2024/09/16, 13:52:31.875, 73.392, -6.601, 9.91, 310.020, 4.0598, 4.7291, 3.935, 3.27168, 592.800, 71.8, 3.82, 34.4236, 1468.893, 1466.468, -0.6693, 0.1248, 0.7941
2024/09/16, 13:52:51.875, 73.392, -6.603, 9.91, 311.870, 4.0725, 4.7469, 3.946, 3.27303, 591.200, 71.8, 3.84, 34.4208, 1468.963, 1466.448, -0.6744, 0.1265, 0.8009
2024/09/16, 13:53:11.875, 73.393, -6.606, 9.84, 310.330, 4.0903, 4.7646, 3.942, 3.27440, 594.500, 71.7, 3.81, 34.4183, 1469.032, 1466.431, -0.6743, 0.1483, 0.8226
2024/09/16, 13:53:31.875, 73.393, -6.608, 9.79, 311.660, 4.0995, 4.7826, 3.945, 3.27570, 592.800, 71.7, 3.86, 34.4148, 1469.101, 1466.459, -0.6831, 0.1545, 0.8376
2024/09/16, 13:53:51.875, 73.394, -6.611, 9.56, 310.660, 4.1079, 4.7965, 3.948, 3.27652, 591.800, 71.8, 3.82, 34.4099, 1469.152, 1466.434, -0.6886, 0.1599, 0.8485
2024/09/16, 13:54:11.875, 73.394, -6.613, 9.62, 308.530, 4.1149, 4.8119, 3.942, 3.27747, 591.000, 71.8, 3.82, 34.4051, 1469.208, 1466.396, -0.6970, 0.1729, 0.8699
2024/09/16, 13:54:31.875, 73.395, -6.616, 9.55, 309.160, 4.1201, 4.8135, 3.932, 3.27765, 591.200, 71.8, 3.83, 34.4054, 1469.215, 1466.309, -0.6934, 0.1881, 0.8815
2024/09/16, 13:54:51.875, 73.395, -6.619, 9.72, 308.780, 4.1233, 4.8192, 3.926, 3.27766, 591.200, 71.7, 3.81, 34.3998, 1469.231, 1466.305, -0.6959, 0.1973, 0.8932
2024/09/16, 13:55:11.875, 73.396, -6.621, 9.65, 309.340, 4.1228, 4.8232, 3.902, 3.27752, 591.500, 71.7, 3.83, 34.3939, 1469.240, 1466.184, -0.7004, 0.2208, 0.9212
2024/09/16, 13:55:31.875, 73.396, -6.624, 9.56, 310.170, 4.1188, 4.8240, 3.879, 3.27668, 602.800, 71.7, 3.82, 34.3833, 1469.230, 1466.032, -0.7052, 0.2398, 0.9450
2024/09/16, 13:55:51.875, 73.397, -6.626, 9.47, 309.780, 4.1113, 4.8188, 3.861, 3.27519, 594.800, 71.7, 3.82, 34.3713, 1469.194, 1465.950, -0.7075, 0.2503, 0.9578
2024/09/16, 13:56:11.875, 73.397, -6.629, 9.57, 311.100, 4.0965, 4.8108, 3.846, 3.27396, 595.500, 71.7, 3.84, 34.3653, 1469.153, 1465.934, -0.7143, 0.2505, 0.9648
2024/09/16, 13:56:31.875, 73.398, -6.631, 9.64, 310.870, 4.0860, 4.7959, 3.831, 3.27163, 594.800, 71.7, 3.86, 34.3536, 1469.077, 1465.841, -0.7099, 0.2550, 0.9649
2024/09/16, 13:56:51.875, 73.399, -6.634, 9.67, 310.820, 4.0751, 4.7757, 3.818, 3.26882, 596.800, 71.7, 3.81, 34.3419, 1468.979, 1465.830, -0.7006, 0.2571, 0.9577
2024/09/16, 13:57:11.876, 73.399, -6.636, 9.61, 310.180, 4.0643, 4.7599, 3.805, 3.26709, 595.500, 71.7, 3.83, 34.3380, 1468.910, 1465.755, -0.6956, 0.2593, 0.9549
2024/09/16, 13:57:31.876, 73.400, -6.639, 9.48, 309.510, 4.0535, 4.7467, 3.791, 3.26524, 596.800, 71.7, 3.83, 34.3301, 1468.846, 1465.668, -0.6932, 0.2625, 0.9557
2024/09/16, 13:57:51.876, 73.400, -6.642, 9.62, 309.770, 4.0374, 4.7341, 3.786, 3.26366, 596.800, 71.8, 3.84, 34.3248, 1468.788, 1465.711, -0.6967, 0.2514, 0.9481
2024/09/16, 13:58:11.876, 73.401, -6.644, 9.77, 311.180, 4.0279, 4.7204, 3.781, 3.26200, 598.200, 71.8, 3.83, 34.3197, 1468.725, 1465.631, -0.6925, 0.2469, 0.9394
2024/09/16, 13:58:31.876, 73.401, -6.647, 9.85, 309.640, 4.0191, 4.7094, 3.774, 3.26066, 597.700, 71.8, 3.82, 34.3154, 1468.674, 1465.600, -0.6903, 0.2451, 0.9354
2024/09/16, 13:58:51.876, 73.402, -6.649, 9.89, 311.180, 4.0110, 4.6966, 3.768, 3.25924, 597.700, 71.8, 3.80, 34.3121, 1468.617, 1465.567, -0.6856, 0.2430, 0.9286
2024/09/16, 13:59:11.876, 73.402, -6.652, 9.98, 309.070, 4.0036, 4.6900, 3.768, 3.25858, 598.200, 71.8, 3.82, 34.3112, 1468.589, 1465.569, -0.6864, 0.2356, 0.9220
2024/09/16, 13:59:31.876, 73.403, -6.654, 9.87, 309.940, 3.9944, 4.6830, 3.768, 3.25776, 596.800, 71.8, 3.83, 34.3089, 1468.558, 1465.566, -0.6886, 0.2264, 0.9150
2024/09/16, 13:59:51.876, 73.403, -6.657, 9.81, 310.480, 3.9897, 4.6763, 3.768, 3.25699, 592.800, 71.8, 3.86, 34.3069, 1468.528, 1465.579, -0.6866, 0.2217, 0.9083
2024/09/16, 14:00:11.876, 73.404, -6.659, 9.78, 309.550, 3.9862, 4.6701, 3.774, 3.25623, 596.400, 71.8, 3.81, 34.3044, 1468.499, 1465.607, -0.6839, 0.2122, 0.8961
2024/09/16, 14:00:31.876, 73.404, -6.662, 9.70, 309.820, 3.9844, 4.6671, 3.780, 3.25583, 594.500, 71.8, 3.79, 34.3028, 1468.485, 1465.603, -0.6827, 0.2044, 0.8871
2024/09/16, 14:00:51.876, 73.405, -6.664, 9.74, 310.520, 3.9839, 4.6653, 3.784, 3.25551, 594.800, 71.8, 3.84, 34.3010, 1468.475, 1465.648, -0.6814, 0.1999, 0.8813
2024/09/16, 14:01:11.876, 73.406, -6.667, 9.79, 309.990, 3.9844, 4.6646, 3.789, 3.25548, 597.700, 71.8, 3.81, 34.3013, 1468.473, 1465.675, -0.6802, 0.1954, 0.8756
2024/09/16, 14:01:31.876, 73.406, -6.670, 9.89, 310.400, 3.9858, 4.6690, 3.793, 3.25587, 594.800, 71.8, 3.83, 34.3013, 1468.491, 1465.685, -0.6832, 0.1928, 0.8760
2024/09/16, 14:01:51.876, 73.407, -6.672, 9.85, 309.420, 3.9880, 4.6731, 3.799, 3.25626, 595.200, 71.7, 3.82, 34.3017, 1468.508, 1465.696, -0.6851, 0.1890, 0.8741
2024/09/16, 14:02:11.876, 73.407, -6.674, 9.69, 309.470, 3.9905, 4.6753, 3.798, 3.25658, 595.800, 71.8, 3.83, 34.3031, 1468.519, 1465.702, -0.6848, 0.1925, 0.8773
2024/09/16, 14:02:31.876, 73.408, -6.677, 9.71, 310.660, 3.9933, 4.6813, 3.795, 3.25712, 595.500, 71.8, 3.85, 34.3031, 1468.543, 1465.687, -0.6880, 0.1983, 0.8863
2024/09/16, 14:02:51.877, 73.408, -6.679, 9.73, 309.610, 3.9948, 4.6884, 3.799, 3.25773, 594.800, 71.8, 3.81, 34.3028, 1468.572, 1465.698, -0.6936, 0.1958, 0.8894
2024/09/16, 14:03:11.877, 73.409, -6.682, 9.50, 309.220, 3.9966, 4.6925, 3.808, 3.25804, 593.700, 71.8, 3.83, 34.3023, 1468.588, 1465.751, -0.6959, 0.1886, 0.8845
2024/09/16, 14:03:31.877, 73.409, -6.684, 9.53, 309.920, 3.9987, 4.6938, 3.804, 3.25818, 594.400, 71.7, 3.81, 34.3026, 1468.594, 1465.723, -0.6951, 0.1947, 0.8898
2024/09/16, 14:03:51.877, 73.410, -6.687, 9.58, 309.400, 4.0006, 4.6933, 3.803, 3.25813, 594.000, 71.7, 3.83, 34.3025, 1468.592, 1465.712, -0.6927, 0.1976, 0.8903
2024/09/16, 14:04:11.877, 73.410, -6.689, 9.37, 310.820, 4.0025, 4.6952, 3.807, 3.25837, 594.000, 71.7, 3.83, 34.3034, 1468.601, 1465.758, -0.6927, 0.1955, 0.8882
2024/09/16, 14:04:31.877, 73.411, -6.692, 9.47, 310.200, 4.0041, 4.7003, 3.808, 3.25886, 594.400, 71.7, 3.82, 34.3038, 1468.622, 1465.750, -0.6962, 0.1961, 0.8923
2024/09/16, 14:04:51.877, 73.411, -6.694, 9.73, 310.260, 4.0057, 4.7022, 3.815, 3.25898, 593.100, 71.7, 3.79, 34.3032, 1468.629, 1465.791, -0.6965, 0.1907, 0.8872
2024/09/16, 14:05:11.877, 73.412, -6.697, 9.73, 311.240, 4.0078, 4.7033, 3.819, 3.25912, 594.000, 71.7, 3.83, 34.3037, 1468.634, 1465.798, -0.6955, 0.1888, 0.8843
2024/09/16, 14:05:31.877, 73.413, -6.699, 9.75, 310.670, 4.0101, 4.7024, 3.823, 3.25902, 595.200, 71.8, 3.80, 34.3035, 1468.630, 1465.791, -0.6923, 0.1871, 0.8794
2024/09/16, 14:05:51.877, 73.413, -6.702, 9.87, 310.040, 4.0138, 4.7064, 3.816, 3.25945, 593.400, 71.8, 3.83, 34.3044, 1468.648, 1465.811, -0.6926, 0.1978, 0.8904
2024/09/16, 14:06:11.877, 73.414, -6.704, 9.64, 309.740, 4.0154, 4.7091, 3.816, 3.25968, 594.000, 71.8, 3.85, 34.3042, 1468.659, 1465.794, -0.6937, 0.1994, 0.8931
2024/09/16, 14:06:31.877, 73.414, -6.707, 9.57, 310.330, 4.0163, 4.7132, 3.821, 3.26010, 593.100, 71.7, 3.81, 34.3049, 1468.676, 1465.806, -0.6969, 0.1953, 0.8922
2024/09/16, 14:06:51.877, 73.415, -6.709, 9.58, 308.810, 4.0176, 4.7170, 3.825, 3.26036, 593.400, 71.7, 3.80, 34.3040, 1468.691, 1465.821, -0.6994, 0.1926, 0.8920
2024/09/16, 14:07:11.877, 73.415, -6.712, 9.80, 309.820, 4.0202, 4.7175, 3.825, 3.26048, 593.400, 71.8, 3.83, 34.3050, 1468.694, 1465.814, -0.6973, 0.1952, 0.8925
2024/09/16, 14:07:31.877, 73.416, -6.714, 9.79, 309.640, 4.0217, 4.7164, 3.826, 3.26043, 591.800, 71.9, 3.85, 34.3055, 1468.690, 1465.837, -0.6947, 0.1957, 0.8904
2024/09/16, 14:07:51.877, 73.416, -6.717, 9.74, 309.820, 4.0231, 4.7187, 3.835, 3.26073, 593.100, 71.9, 3.81, 34.3066, 1468.701, 1465.861, -0.6956, 0.1881, 0.8837
2024/09/16, 14:08:11.878, 73.417, -6.719, 9.65, 309.090, 4.0252, 4.7231, 3.836, 3.26113, 595.200, 71.9, 3.82, 34.3067, 1468.719, 1465.870, -0.6979, 0.1892, 0.8871
2024/09/16, 14:08:31.878, 73.417, -6.722, 9.71, 310.480, 4.0274, 4.7236, 3.839, 3.26118, 593.100, 71.8, 3.84, 34.3067, 1468.721, 1465.873, -0.6962, 0.1884, 0.8846
2024/09/16, 14:08:51.878, 73.418, -6.725, 9.70, 310.330, 4.0306, 4.7252, 3.839, 3.26141, 597.400, 71.8, 3.82, 34.3078, 1468.729, 1465.896, -0.6946, 0.1916, 0.8862
2024/09/16, 14:09:11.878, 73.419, -6.727, 9.75, 310.970, 4.0328, 4.7287, 3.848, 3.26179, 594.500, 71.8, 3.84, 34.3085, 1468.745, 1465.918, -0.6959, 0.1848, 0.8807
2024/09/16, 14:09:31.878, 73.419, -6.730, 9.68, 311.040, 4.0354, 4.7320, 3.851, 3.26214, 596.400, 71.8, 3.81, 34.3093, 1468.759, 1465.941, -0.6966, 0.1844, 0.8810
2024/09/16, 14:09:51.878, 73.420, -6.732, 9.78, 310.170, 4.0383, 4.7337, 3.855, 3.26242, 593.100, 71.7, 3.82, 34.3108, 1468.768, 1465.981, -0.6954, 0.1833, 0.8787
2024/09/16, 14:10:11.878, 73.420, -6.735, 9.78, 310.050, 4.0413, 4.7356, 3.862, 3.26274, 595.200, 71.7, 3.81, 34.3125, 1468.778, 1465.988, -0.6943, 0.1793, 0.8736
2024/09/16, 14:10:31.878, 73.421, -6.737, 9.76, 309.850, 4.0462, 4.7407, 3.866, 3.26321, 594.800, 71.7, 3.83, 34.3127, 1468.799, 1466.005, -0.6945, 0.1802, 0.8747
2024/09/16, 14:10:51.878, 73.421, -6.740, 9.87, 309.580, 4.0500, 4.7446, 3.872, 3.26366, 593.100, 71.8, 3.82, 34.3140, 1468.817, 1466.033, -0.6946, 0.1780, 0.8726
2024/09/16, 14:11:11.878, 73.422, -6.742, 9.84, 309.420, 4.0539, 4.7499, 3.877, 3.26424, 594.500, 71.8, 3.85, 34.3152, 1468.840, 1466.038, -0.6960, 0.1769, 0.8729
2024/09/16, 14:11:31.878, 73.422, -6.745, 9.69, 309.210, 4.0580, 4.7557, 3.886, 3.26475, 594.500, 71.9, 3.81, 34.3151, 1468.863, 1466.099, -0.6977, 0.1720, 0.8697
2024/09/16, 14:11:51.878, 73.423, -6.747, 9.67, 309.640, 4.0625, 4.7614, 3.894, 3.26536, 595.200, 71.9, 3.82, 34.3163, 1468.888, 1466.130, -0.6989, 0.1685, 0.8674
2024/09/16, 14:12:11.878, 73.424, -6.750, 9.65, 309.310, 4.0699, 4.7659, 3.899, 3.26583, 595.200, 71.8, 3.82, 34.3171, 1468.908, 1466.143, -0.6960, 0.1709, 0.8669
2024/09/16, 14:12:31.878, 73.424, -6.752, 9.61, 311.230, 4.0753, 4.7701, 3.907, 3.26625, 597.400, 71.7, 3.82, 34.3177, 1468.926, 1466.183, -0.6948, 0.1683, 0.8631
2024/09/16, 14:12:51.878, 73.425, -6.755, 9.56, 309.600, 4.0806, 4.7768, 3.911, 3.26702, 596.400, 71.7, 3.83, 34.3198, 1468.956, 1466.211, -0.6962, 0.1696, 0.8658
2024/09/16, 14:13:11.878, 73.425, -6.757, 9.40, 311.200, 4.0859, 4.7837, 3.917, 3.26779, 597.100, 71.7, 3.79, 34.3216, 1468.986, 1466.240, -0.6978, 0.1689, 0.8667
2024/09/16, 14:13:31.878, 73.426, -6.759, 9.34, 310.820, 4.0938, 4.7908, 3.923, 3.26849, 595.200, 71.7, 3.78, 34.3224, 1469.016, 1466.257, -0.6970, 0.1708, 0.8678
2024/09/16, 14:13:51.879, 73.426, -6.762, 9.28, 309.650, 4.0988, 4.7971, 3.927, 3.26916, 599.500, 71.7, 3.83, 34.3236, 1469.044, 1466.267, -0.6983, 0.1718, 0.8701
